,user_id,name,type,date,attendees_count,loc,google_rating
1509,ccb09d0e-2349-11ea-8829-74d02b9c93aa,Namfix,store,1074501400,1,"38.94, -77.08",1
1510,ccb09d0e-2349-11ea-8829-74d02b9c93aa,Fixflex,cemetery,1565506515,1,"33.7746886, -84.2953464",2
1511,ccb09d0e-2349-11ea-8829-74d02b9c93aa,Vagram,campground,1064566937,1,"48.7277622, 100.7724281",1
1512,ccb09d0e-2349-11ea-8829-74d02b9c93aa,Bytecard,park,1109934714,6,"-6.7397149, 23.9476988",1
1513,ccb09d0e-2349-11ea-8829-74d02b9c93aa,Stringtough,museum,1428116094,8,"50.1616215, 8.7032376",4
1514,ccb09d0e-2349-11ea-8829-74d02b9c93aa,Bytecard,park,1109934714,6,"-6.7397149, 23.9476988",1
1515,ccb09d0e-2349-11ea-8829-74d02b9c93aa,Sub-Ex,shoe_store,1396314713,1,"45.521519, 3.5276642",2
1516,ccb09d0e-2349-11ea-8829-74d02b9c93aa,Konklux,lodging,1021659937,5,"-16.5625267, -41.8402054",1
1517,ccb09d0e-2349-11ea-8829-74d02b9c93aa,Daltfresh,synagogue,1037099935,8,"24.347782000000002, 116.695195",2
1518,ccb09d0f-2349-11ea-b100-74d02b9c93aa,Span,lodging,970283524,1,"6.590581599999999, -73.1526623",5
1519,ccb09d0f-2349-11ea-b100-74d02b9c93aa,Rank,movie_theater,1223433021,7,"9.7220855, 6.1112877999999995",3
1520,ccb09d0f-2349-11ea-b100-74d02b9c93aa,Veribet,travel_agency,1137392420,2,"2.8583, 97.7578",2
1521,ccb09d0f-2349-11ea-b100-74d02b9c93aa,Vagram,storage,1446838650,8,"30.274084000000002, 120.15507",1
1522,ccb09d0f-2349-11ea-b100-74d02b9c93aa,Cardguard,electrician,1489449373,7,"-6.7116892, 111.2815216",1
1523,ccb09d0f-2349-11ea-b100-74d02b9c93aa,Wrapsafe,bar,963818626,1,"39.524006299999996, -8.5238901",4
1524,ccb09d10-2349-11ea-9780-74d02b9c93aa,Flexidy,electrician,1575077889,6,"10.3492919, 123.91331840000001",1
1525,ccb09d10-2349-11ea-9780-74d02b9c93aa,Bitchip,grocery_or_supermarket,1206922007,1,"-22.8456877, -45.2302005",4
1526,ccb09d10-2349-11ea-9780-74d02b9c93aa,Zaam-Dox,car_dealer,1308594179,7,"26.1517206, 68.6514455",2
1527,ccb09d10-2349-11ea-9780-74d02b9c93aa,Tresom,hardware_store,1032685185,1,"53.337199, 91.9334697",3
1528,ccb09d10-2349-11ea-9780-74d02b9c93aa,Ventosanzap,art_gallery,995087888,8,"25.339920000000003, 119.14847900000001",5
1529,ccb09d10-2349-11ea-9780-74d02b9c93aa,Zathin,electrician,1214073082,1,"32.910459, 119.85253999999999",4
1530,ccb09d10-2349-11ea-9780-74d02b9c93aa,Prodder,travel_agency,1398631401,1,"30.183806, 120.264253",5
1531,ccb09d10-2349-11ea-9780-74d02b9c93aa,Redhold,supermarket,1269193457,1,"-10.790367800000002, 123.1407761",5
1532,ccb09d10-2349-11ea-9780-74d02b9c93aa,Greenlam,laundry,979167593,1,"4.0892492, 9.3146014",3
1533,ccb09d10-2349-11ea-9780-74d02b9c93aa,Wrapsafe,jewelry_store,1081444021,1,"40.63909279999999, -8.5992965",5
1534,ccb09d10-2349-11ea-9780-74d02b9c93aa,Bytecard,hindu_temple,1542602673,1,"-8.647098800000002, 115.22292320000001",1
1535,ccb09d10-2349-11ea-9780-74d02b9c93aa,Zoolab,store,1479352630,2,"6.5346309, 5.1601499",2
1536,ccb09d11-2349-11ea-a676-74d02b9c93aa,Konklux,campground,1170067192,1,"38.081821600000005, 140.0392974",4
1537,ccb09d11-2349-11ea-a676-74d02b9c93aa,Flowdesk,courthouse,968474015,7,"49.793844299999996, 36.026981299999996",4
1538,ccb09d11-2349-11ea-a676-74d02b9c93aa,Flexidy,secondary_school,1264063566,9,"14.819022400000001, -90.51314609999999",4
1539,ccb09d11-2349-11ea-a676-74d02b9c93aa,Ronstring,mosque,1350170413,1,"8.761016099999999, -69.9371673",3
1540,ccb09d11-2349-11ea-a676-74d02b9c93aa,Keylex,city_hall,1162870315,5,"52.7602576, 20.530821399999997",2
1541,ccb09d11-2349-11ea-a676-74d02b9c93aa,Andalax,gym,948091178,1,"11.2210043, 13.4876688",2
1542,ccb09d11-2349-11ea-a676-74d02b9c93aa,Zoolab,school,1252473780,1,"-8.3765619, 115.19188020000001",5
1543,ccb09d11-2349-11ea-a676-74d02b9c93aa,Fixflex,cemetery,1565506515,1,"33.7746886, -84.2953464",2
1544,ccb09d11-2349-11ea-a676-74d02b9c93aa,Zoolab,hindu_temple,1216136524,1,"57.93315629999999, 55.34672",3
1545,ccb09d11-2349-11ea-a676-74d02b9c93aa,Flowdesk,bowling_alley,1496002823,1,"-11.8073632, -39.3809152",4
1546,ccb09d12-2349-11ea-9626-74d02b9c93aa,Voltsillam,car_wash,1523616671,1,"52.445858799999996, -9.5003786",5
1547,ccb09d12-2349-11ea-9626-74d02b9c93aa,Temp,bus_station,1071913987,3,"-6.3373099999999996, 108.32583290000001",5
1548,ccb09d12-2349-11ea-9626-74d02b9c93aa,Tampflex,meal_takeaway,1408815409,1,"-8.0693036, 113.7275817",4
1549,ccb09d12-2349-11ea-9626-74d02b9c93aa,Fintone,beauty_salon,1433600307,1,"53.41310229999999, 18.0085553",1
1550,ccb09d12-2349-11ea-9626-74d02b9c93aa,Zathin,electrician,1214073082,1,"32.910459, 119.85253999999999",4
1551,ccb09d12-2349-11ea-9626-74d02b9c93aa,Fintone,drugstore,1380965854,4,"44.0752881, 39.0848844",4
1552,ccb09d12-2349-11ea-9626-74d02b9c93aa,Zoolab,florist,1512340477,7,"58.152210200000006, 41.5902169",4
1553,ccb09d12-2349-11ea-9626-74d02b9c93aa,Tin,airport,1011712327,1,"50.1206081, 16.4894818",3
1554,ccb09d12-2349-11ea-9626-74d02b9c93aa,Andalax,cemetery,1338855973,5,"43.586316, 15.9230156",1
1555,ccb09d12-2349-11ea-9626-74d02b9c93aa,Solarbreeze,train_station,1087821774,8,"9.2610401, 125.9638162",1
1556,ccb09d13-2349-11ea-9fbd-74d02b9c93aa,Mat Lam Tam,florist,1032595532,1,"41.7268086, 129.68506609999997",5
1557,ccb09d13-2349-11ea-9fbd-74d02b9c93aa,Tres-Zap,post_office,1502349793,1,"33.9972134, 72.14865479999999",4
1558,ccb09d14-2349-11ea-bc49-74d02b9c93aa,Konklux,drugstore,1295097546,3,"36.983696, 115.070598",5
1559,ccb09d15-2349-11ea-8bfe-74d02b9c93aa,Tresom,plumber,1110370849,1,"22.37314, 112.399452",1
1560,ccb09d15-2349-11ea-8bfe-74d02b9c93aa,Andalax,pharmacy,1345543377,2,"29.338873, 110.525449",5
1561,ccb09d15-2349-11ea-8bfe-74d02b9c93aa,Bigtax,church,1528957002,1,"5.0281872000000005, 118.31571609999999",4
1562,ccb09d15-2349-11ea-8bfe-74d02b9c93aa,Ronstring,moving_company,1473083088,1,"63.00979720000001, 18.1864547",2
1563,ccb09d15-2349-11ea-8bfe-74d02b9c93aa,Sub-Ex,dentist,1277957068,4,"59.924735, 30.3209555",4
1564,ccb09d15-2349-11ea-8bfe-74d02b9c93aa,Trippledex,locksmith,1122968958,1,"28.628189000000003, 117.11713799999998",2
1565,ccb09d16-2349-11ea-ba6e-74d02b9c93aa,Cardify,movie_theater,1009819591,1,"50.255556, 136.64083300000001",5
1566,ccb09d16-2349-11ea-ba6e-74d02b9c93aa,It,electrician,1011456229,3,"40.083782, 112.83256599999999",1
1567,ccb09d16-2349-11ea-ba6e-74d02b9c93aa,Vagram,police,1111657304,1,"19.543278, 110.79775900000001",3
1568,ccb09d16-2349-11ea-ba6e-74d02b9c93aa,Rank,gas_station,1335103854,7,"14.6377832, -90.5873912",3
1569,ccb09d16-2349-11ea-ba6e-74d02b9c93aa,Tres-Zap,church,1142561915,4,"22.8225495, 105.49468799999998",1
1570,ccb09d16-2349-11ea-ba6e-74d02b9c93aa,Aerified,transit_station,1252935901,2,"42.524635700000005, 87.5395855",5
1571,ccb09d16-2349-11ea-ba6e-74d02b9c93aa,Tin,bakery,999631784,1,"1.424768, 103.6487041",3
1572,ccb09d16-2349-11ea-ba6e-74d02b9c93aa,Span,casino,1016634684,1,"22.2678103, 114.23607779999999",4
1573,ccb09d16-2349-11ea-ba6e-74d02b9c93aa,Bigtax,bus_station,1224346660,1,"52.406614000000005, 22.2424971",3
1574,ccb09d16-2349-11ea-ba6e-74d02b9c93aa,Bigtax,art_gallery,1266632621,9,"38.7074953, -9.3556975",5
1575,ccb09d16-2349-11ea-ba6e-74d02b9c93aa,Zaam-Dox,pharmacy,987591797,7,"-9.8524, 124.5707",1
1577,ccb09d18-2349-11ea-8ab0-74d02b9c93aa,Stringtough,travel_agency,1395581206,1,"7.8023204, 6.733343",3
1578,ccb09d18-2349-11ea-8ab0-74d02b9c93aa,Temp,airport,1381897576,5,"47.551618100000006, 7.591266900000001",2
1579,ccb09d18-2349-11ea-8ab0-74d02b9c93aa,Alpha,drugstore,1284704416,9,"-7.375640400000001, 112.75841399999999",5
1580,ccb09d18-2349-11ea-8ab0-74d02b9c93aa,Trippledex,painter,1061234960,4,"46.948612, 18.95016",3
1581,ccb09d18-2349-11ea-8ab0-74d02b9c93aa,Cardguard,electrician,1489449373,7,"-6.7116892, 111.2815216",1
1582,ccb09d18-2349-11ea-8ab0-74d02b9c93aa,Lotlux,park,959711478,4,"53.38818320000001, -6.2611953",2
1583,ccb09d18-2349-11ea-8ab0-74d02b9c93aa,Zathin,grocery_or_supermarket,1030494123,5,"29.085375899999995, 48.0654706",5
1584,ccb09d18-2349-11ea-8ab0-74d02b9c93aa,Pannier,painter,1508075857,1,"49.8753, 36.2827926",3
1585,ccb09d18-2349-11ea-8ab0-74d02b9c93aa,Ventosanzap,taxi_stand,1542948396,3,"35.17955429999999, 129.07564159999998",5
1586,ccb09d18-2349-11ea-8ab0-74d02b9c93aa,Duobam,zoo,1497668814,1,"19.214451999999998, 110.019489",4
1587,ccb09d19-2349-11ea-98de-74d02b9c93aa,Prodder,cafe,1560982960,1,"37.868871999999996, 116.14441699999999",5
1588,ccb09d19-2349-11ea-98de-74d02b9c93aa,Ronstring,secondary_school,1149737437,1,"22.825834, 115.00368700000001",4
1589,ccb09d1a-2349-11ea-a91d-74d02b9c93aa,Tin,synagogue,1407784328,9,"59.9588359, 10.9167426",2
1590,ccb09d1a-2349-11ea-a91d-74d02b9c93aa,Regrant,night_club,1445799516,1,"-18.7942434, -67.0464591",2
1591,ccb09d1a-2349-11ea-a91d-74d02b9c93aa,Redhold,supermarket,1269193457,1,"-10.790367800000002, 123.1407761",5
1592,ccb09d1a-2349-11ea-a91d-74d02b9c93aa,Job,painter,1568424241,1,"-7.0215217999999995, 112.4798088",1
1593,ccb09d1a-2349-11ea-a91d-74d02b9c93aa,Sonair,drugstore,1434113722,5,"34.6951012, 135.48763300000002",2
1594,ccb09d1a-2349-11ea-a91d-74d02b9c93aa,Solarbreeze,hardware_store,1509958840,8,"26.263406, 117.638678",2
1595,ccb09d1a-2349-11ea-a91d-74d02b9c93aa,Asoka,pet_store,1521913218,6,"48.5497476, 26.4913564",5
1596,ccb09d1a-2349-11ea-a91d-74d02b9c93aa,Treeflex,night_club,1560345041,9,"41.5289432, -8.264878",4
1597,ccb09d1a-2349-11ea-a91d-74d02b9c93aa,Fixflex,cemetery,1565506515,1,"33.7746886, -84.2953464",2
1598,ccb09d1a-2349-11ea-a91d-74d02b9c93aa,Stim,furniture_store,1193328732,1,"34.2456501, 108.9877602",1
1599,ccb09d1a-2349-11ea-a91d-74d02b9c93aa,Otcom,electrician,984856946,1,"24.77848, 110.49659299999999",5
1600,ccb09d1b-2349-11ea-8d3e-74d02b9c93aa,Fintone,movie_rental,967478265,1,"-6.1944094000000005, 106.582844",5
1601,ccb09d1b-2349-11ea-8d3e-74d02b9c93aa,Zathin,electrician,1214073082,1,"32.910459, 119.85253999999999",4
1602,ccb09d1b-2349-11ea-8d3e-74d02b9c93aa,Y-find,secondary_school,1459540781,1,"15.525910000000001, 47.633390000000006",5
1603,ccb09d1b-2349-11ea-8d3e-74d02b9c93aa,Asoka,real_estate_agency,1305377895,5,"-15.101289999999999, -73.754257",3
1604,ccb09d1b-2349-11ea-8d3e-74d02b9c93aa,Trippledex,locksmith,1122968958,1,"28.628189000000003, 117.11713799999998",2
1605,ccb09d1b-2349-11ea-8d3e-74d02b9c93aa,Daltfresh,hospital,1257420416,1,"13.817082500000001, 101.3052635",1
1606,ccb09d1b-2349-11ea-8d3e-74d02b9c93aa,Biodex,hindu_temple,1175751459,1,"41.9837685, 43.586594700000006",5
1607,ccb09d1b-2349-11ea-8d3e-74d02b9c93aa,Gembucket,car_dealer,1320933988,9,"35.5262299, 140.32332069999998",4
1608,ccb09d1c-2349-11ea-b850-74d02b9c93aa,Duobam,museum,1122983461,8,"30.335237, 112.239631",4
1609,ccb09d1c-2349-11ea-b850-74d02b9c93aa,Regrant,laundry,1487628626,1,"50.09015529999999, 14.564016199999998",3
1610,ccb09d1c-2349-11ea-b850-74d02b9c93aa,Tresom,hair_care,1328385491,1,"25.8516667, 114.7766667",2
1611,ccb09d1d-2349-11ea-81c6-74d02b9c93aa,Alpha,city_hall,1356884209,1,"38.8022635, -7.5547842",4
1612,ccb09d1d-2349-11ea-81c6-74d02b9c93aa,Sub-Ex,school,1184888677,1,"-6.076643, 106.4288088",2
1613,ccb09d1d-2349-11ea-81c6-74d02b9c93aa,Matsoft,moving_company,1150444275,4,"33.136222100000005, -97.0821162",5
1614,ccb09d1d-2349-11ea-81c6-74d02b9c93aa,Fixflex,synagogue,1326419971,1,"60.502878, 43.5649824",2
1615,ccb09d1d-2349-11ea-81c6-74d02b9c93aa,Konklux,home_goods_store,1173585215,1,"43.5661719, 43.4895256",1
1616,ccb09d1d-2349-11ea-81c6-74d02b9c93aa,Gembucket,grocery_or_supermarket,1365281099,8,"50.063355, 18.4336557",5
1617,ccb09d1d-2349-11ea-81c6-74d02b9c93aa,Sub-Ex,dentist,1277957068,4,"59.924735, 30.3209555",4
1618,ccb09d1d-2349-11ea-81c6-74d02b9c93aa,Alpha,meal_takeaway,1331208102,8,"-6.939897, 106.9506175",2
1619,ccb09d1d-2349-11ea-81c6-74d02b9c93aa,Fixflex,car_rental,1248969328,8,"38.94081, 117.325744",3
1620,ccb09d1d-2349-11ea-81c6-74d02b9c93aa,Bitchip,school,1482531308,1,"6.4968574, 2.6288522999999997",4
1621,ccb09d1d-2349-11ea-81c6-74d02b9c93aa,Bitwolf,travel_agency,1052915518,6,"54.759890500000004, -1.3347301999999999",2
1622,ccb09d1e-2349-11ea-925c-74d02b9c93aa,Voyatouch,campground,1373375151,1,"43.95748820000001, 12.4552546",4
1623,ccb09d1e-2349-11ea-925c-74d02b9c93aa,Stringtough,park,1215143329,4,"43.0225426, 41.1157847",4
1624,ccb09d1e-2349-11ea-925c-74d02b9c93aa,Span,lodging,970283524,1,"6.590581599999999, -73.1526623",5
1625,ccb09d1f-2349-11ea-b014-74d02b9c93aa,Job,shoe_store,1517962793,2,"38.9022136, -9.044329300000001",2
1626,ccb09d1f-2349-11ea-b014-74d02b9c93aa,Greenlam,casino,1479226651,1,"21.941554999999997, 111.42612199999999",3
1627,ccb09d1f-2349-11ea-b014-74d02b9c93aa,Fintone,veterinary_care,1550134092,1,"21.857958, 111.98223200000001",1
1628,ccb09d1f-2349-11ea-b014-74d02b9c93aa,Rank,moving_company,1099681226,9,"-7.350757300000001, 108.205132",4
1629,ccb09d1f-2349-11ea-b014-74d02b9c93aa,Bamity,transit_station,1126157543,1,"57.54371429999999, 15.125929999999999",1
1630,ccb09d20-2349-11ea-9560-74d02b9c93aa,Keylex,moving_company,1502025332,1,"28.002848999999998, 118.76495700000001",3
1631,ccb09d20-2349-11ea-9560-74d02b9c93aa,Stronghold,car_rental,1054334161,1,"59.6839645, 16.611186800000002",5
1632,ccb09d20-2349-11ea-9560-74d02b9c93aa,Zamit,art_gallery,985639194,5,"12.6679167, 123.9881642",3
1633,ccb09d21-2349-11ea-96b5-74d02b9c93aa,Tampflex,convenience_store,1316523678,4,"-6.2382699, 106.9755726",5
1634,ccb09d21-2349-11ea-96b5-74d02b9c93aa,Zamit,night_club,998273852,9,"31.364041999999998, 108.52091399999999",2
1635,ccb09d21-2349-11ea-96b5-74d02b9c93aa,Sub-Ex,supermarket,1563584393,5,"42.046011, -8.4825685",2
1636,ccb09d22-2349-11ea-858e-74d02b9c93aa,Quo Lux,atm,1097671959,4,"30.081940999999997, 120.495065",5
1637,ccb09d22-2349-11ea-858e-74d02b9c93aa,Voltsillam,art_gallery,1245820779,1,"47.3920847, 8.538206599999999",2
1638,ccb09d23-2349-11ea-b0aa-74d02b9c93aa,Bytecard,home_goods_store,1291069674,5,"45.8903748, -77.2672051",1
1639,ccb09d23-2349-11ea-b0aa-74d02b9c93aa,Stim,store,1566093760,1,"15.4584584, 43.630305299999996",3
1640,ccb09d23-2349-11ea-b0aa-74d02b9c93aa,Alpha,movie_rental,1560277575,1,"35.8925, 14.482779999999998",4
1641,ccb09d23-2349-11ea-b0aa-74d02b9c93aa,Pannier,store,1522774881,7,"-8.5614257, 115.4562114",2
1642,ccb09d24-2349-11ea-b8ad-74d02b9c93aa,Temp,night_club,1562653694,1,"-21.2846176, -48.53168970000001",3
1643,ccb09d24-2349-11ea-b8ad-74d02b9c93aa,Home Ing,pharmacy,1277913710,7,"25.9400585, -80.2153998",5
1644,ccb09d24-2349-11ea-b8ad-74d02b9c93aa,Fintone,veterinary_care,1550134092,1,"21.857958, 111.98223200000001",1
1645,ccb09d24-2349-11ea-b8ad-74d02b9c93aa,Keylex,gym,1249426067,1,"51.934757299999994, 39.3221711",5
1646,ccb09d24-2349-11ea-b8ad-74d02b9c93aa,Latlux,courthouse,1070320287,1,"47.082485, 39.3745033",4
1647,ccb09d24-2349-11ea-b8ad-74d02b9c93aa,Fix San,veterinary_care,970997857,9,"-9.6551739, 124.2699432",4
1648,ccb09d24-2349-11ea-b8ad-74d02b9c93aa,Treeflex,bar,1181920933,7,"4.0627144, -75.12857120000001",3
1649,ccb09d24-2349-11ea-b8ad-74d02b9c93aa,Zamit,locksmith,1144711698,1,"41.961921999999994, 86.483486",2
1650,ccb09d24-2349-11ea-b8ad-74d02b9c93aa,Sub-Ex,real_estate_agency,972140903,1,"-7.169734299999999, 108.83435379999999",2
1651,ccb09d24-2349-11ea-b8ad-74d02b9c93aa,Konklab,campground,1064844671,1,"9.993248199999998, 39.89647720000001",4
1652,ccb09d24-2349-11ea-b8ad-74d02b9c93aa,Bigtax,cemetery,1217906848,8,"47.939263200000006, 32.556024900000004",5
1654,ccb09d26-2349-11ea-b48d-74d02b9c93aa,Tin,bank,956566763,8,"35.8746739, 10.571808599999999",5
1655,ccb09d26-2349-11ea-b48d-74d02b9c93aa,Daltfresh,embassy,1464019690,1,"13.966664999999999, 121.08333700000001",3
1656,ccb09d26-2349-11ea-b48d-74d02b9c93aa,Pannier,gym,1342953096,5,"29.641685, 120.273991",5
1657,ccb09d26-2349-11ea-b48d-74d02b9c93aa,Cardguard,real_estate_agency,1377813972,9,"10.898923, -74.88382299999999",3
1658,ccb09d26-2349-11ea-b48d-74d02b9c93aa,Temp,airport,1381897576,5,"47.551618100000006, 7.591266900000001",2
1659,ccb09d26-2349-11ea-b48d-74d02b9c93aa,It,tourist_attraction,1160051759,2,"-31.399061, -64.23853960000001",4
1660,ccb09d26-2349-11ea-b48d-74d02b9c93aa,Redhold,stadium,1429542840,1,"58.935714000000004, 69.1475573",1
1661,ccb09d26-2349-11ea-b48d-74d02b9c93aa,Zoolab,hindu_temple,1216136524,1,"57.93315629999999, 55.34672",3
1662,ccb09d26-2349-11ea-b48d-74d02b9c93aa,Keylex,funeral_home,1177050050,8,"9.562371, 118.439613",5
1663,ccb09d26-2349-11ea-b48d-74d02b9c93aa,Sonair,parking,1467536266,1,"40.2982408, 70.419388",2
1664,ccb09d26-2349-11ea-b48d-74d02b9c93aa,Aerified,painter,1066160619,1,"47.3168226, 47.3786779",2
1665,ccb09d26-2349-11ea-b48d-74d02b9c93aa,Rank,church,1253645273,1,"54.652617000000006, 18.429382800000003",2
1666,ccb09d27-2349-11ea-8f26-74d02b9c93aa,Biodex,amusement_park,1471247252,3,"13.760522, -88.2680172",3
1667,ccb09d27-2349-11ea-8f26-74d02b9c93aa,Opela,hindu_temple,1146298614,1,"9.499877, 5.169544999999999",1
1668,ccb09d27-2349-11ea-8f26-74d02b9c93aa,Viva,veterinary_care,1076393610,4,"-8.535678, 121.81355559999999",1
1669,ccb09d27-2349-11ea-8f26-74d02b9c93aa,It,storage,1521084040,5,"47.5155739, 40.814031299999996",3
1670,ccb09d27-2349-11ea-8f26-74d02b9c93aa,Home Ing,store,1481393686,1,"-4.6389001, -79.7147196",2
1671,ccb09d27-2349-11ea-8f26-74d02b9c93aa,Subin,lodging,1191655500,2,"0.7821696, 120.53078810000001",2
1672,ccb09d27-2349-11ea-8f26-74d02b9c93aa,Bitwolf,travel_agency,1052915518,6,"54.759890500000004, -1.3347301999999999",2
1673,ccb09d27-2349-11ea-8f26-74d02b9c93aa,Span,embassy,1069151088,1,"7.5294, 124.69480300000001",1
1674,ccb09d27-2349-11ea-8f26-74d02b9c93aa,Bamity,veterinary_care,950959996,2,"-8.127795200000001, 112.7509656",3
1675,ccb09d27-2349-11ea-8f26-74d02b9c93aa,Flowdesk,airport,1346940171,7,"10.9578957, -3.2432781000000004",1
1676,ccb09d28-2349-11ea-a8ca-74d02b9c93aa,Vagram,car_repair,1393359961,1,"-8.450743300000001, 115.32198229999999",5
1677,ccb09d28-2349-11ea-a8ca-74d02b9c93aa,Redhold,cafe,1253646749,1,"27.69965, 108.83955700000001",3
1678,ccb09d28-2349-11ea-a8ca-74d02b9c93aa,Redhold,supermarket,1269193457,1,"-10.790367800000002, 123.1407761",5
1679,ccb09d28-2349-11ea-a8ca-74d02b9c93aa,Konklux,clothing_store,1352351269,2,"46.6693059, 5.5466073",2
1680,ccb09d28-2349-11ea-a8ca-74d02b9c93aa,Cardify,lawyer,1356581478,1,"-25.6188002, -54.5616444",3
1681,ccb09d28-2349-11ea-a8ca-74d02b9c93aa,Keylex,insurance_agency,1319373078,1,"-27.909443100000004, -53.3122927",4
1682,ccb09d28-2349-11ea-a8ca-74d02b9c93aa,Latlux,pet_store,1249742384,1,"40.7316367, 20.0427329",1
1683,ccb09d28-2349-11ea-a8ca-74d02b9c93aa,Mat Lam Tam,transit_station,1091689914,6,"50.4271996, 3.989666",3
1684,ccb09d28-2349-11ea-a8ca-74d02b9c93aa,Tempsoft,furniture_store,1031094429,1,"37.2425649, 111.8568586",4
1685,ccb09d28-2349-11ea-a8ca-74d02b9c93aa,Ventosanzap,subway_station,1006764131,1,"33.8831154, 130.6524512",1
1686,ccb09d28-2349-11ea-a8ca-74d02b9c93aa,Wrapsafe,light_rail_station,1164379500,1,"50.3863669, 13.0825375",4
1687,ccb09d28-2349-11ea-a8ca-74d02b9c93aa,Kanlam,supermarket,1326412167,1,"14.262220300000001, 122.788353",4
1688,ccb09d29-2349-11ea-b27c-74d02b9c93aa,Subin,physiotherapist,1049824505,4,"53.4507552, 84.1556369",2
1689,ccb09d29-2349-11ea-b27c-74d02b9c93aa,Sub-Ex,drugstore,1434351119,1,"25.498720000000002, 119.790168",4
1690,ccb09d2a-2349-11ea-af54-74d02b9c93aa,Keylex,local_government_office,971223484,4,"37.11671, 122.307942",2
1691,ccb09d2a-2349-11ea-af54-74d02b9c93aa,Otcom,bakery,1550711139,8,"43.3986916, 142.1799102",2
1692,ccb09d2a-2349-11ea-af54-74d02b9c93aa,Matsoft,meal_delivery,1366607726,3,"47.9318074, 5.2893597",5
1693,ccb09d2a-2349-11ea-af54-74d02b9c93aa,Toughjoyfax,plumber,1287243784,1,"4.6259611, 96.6740303",2
1694,ccb09d2b-2349-11ea-839d-74d02b9c93aa,Solarbreeze,furniture_store,1036384141,1,"52.145887, 25.5329454",1
1695,ccb09d2b-2349-11ea-839d-74d02b9c93aa,Tampflex,plumber,1249733647,7,"37.79855429999999, 139.189766",3
1696,ccb09d2b-2349-11ea-839d-74d02b9c93aa,Biodex,gym,1350434870,1,"39.40278, 21.89472",4
1697,ccb09d2b-2349-11ea-839d-74d02b9c93aa,Stim,furniture_store,1193328732,1,"34.2456501, 108.9877602",1
1698,ccb09d2b-2349-11ea-839d-74d02b9c93aa,Temp,bowling_alley,1441308717,8,"16.360982999999997, 119.843271",5
1699,ccb09d2b-2349-11ea-839d-74d02b9c93aa,Tin,bank,956566763,8,"35.8746739, 10.571808599999999",5
1700,ccb09d2b-2349-11ea-839d-74d02b9c93aa,Asoka,cafe,1370103652,1,"45.8068679, 15.8104824",1
1701,ccb09d2b-2349-11ea-839d-74d02b9c93aa,Zoolab,florist,1512340477,7,"58.152210200000006, 41.5902169",4
1702,ccb09d2b-2349-11ea-839d-74d02b9c93aa,Ronstring,zoo,1435382150,1,"-6.681725500000001, 106.85176299999999",2
1703,ccb09d2c-2349-11ea-b7de-74d02b9c93aa,Zamit,car_wash,991101610,1,"-21.3407385, -47.735251700000006",1
1704,ccb09d2c-2349-11ea-b7de-74d02b9c93aa,Y-Solowarm,restaurant,1272786500,1,"35.791405100000006, 140.2792041",4
1705,ccb09d2c-2349-11ea-b7de-74d02b9c93aa,Redhold,movie_rental,1086832929,2,"35.1852624, 35.953332200000006",1
1706,ccb09d2c-2349-11ea-b7de-74d02b9c93aa,Overhold,night_club,1386103748,1,"35.302488000000004, 117.00293300000001",5
1707,ccb09d2c-2349-11ea-b7de-74d02b9c93aa,Aerified,physiotherapist,1273043406,1,"29.264003999999996, 111.777681",1
1708,ccb09d2c-2349-11ea-b7de-74d02b9c93aa,Keylex,city_hall,1162870315,5,"52.7602576, 20.530821399999997",2
1709,ccb09d2c-2349-11ea-b7de-74d02b9c93aa,Bamity,campground,1000748675,1,"49.5508417, 23.1084348",2
1710,ccb09d2c-2349-11ea-b7de-74d02b9c93aa,Latlux,car_dealer,1420304331,6,"-6.884347900000001, 108.7927679",4
1711,ccb09d2c-2349-11ea-b7de-74d02b9c93aa,Bitchip,rv_park,1338930177,1,"43.6017884, 1.4040802",1
1712,ccb09d2c-2349-11ea-b7de-74d02b9c93aa,Ronstring,mosque,1350170413,1,"8.761016099999999, -69.9371673",3
1713,ccb09d2c-2349-11ea-b7de-74d02b9c93aa,Duobam,veterinary_care,969544869,1,"-8.576487599999998, 115.2164037",3
1714,ccb09d2c-2349-11ea-b7de-74d02b9c93aa,Bytecard,pet_store,997136398,5,"-27.050165399999997, -55.5746294",5
1715,ccb09d2d-2349-11ea-a91b-74d02b9c93aa,Kanlam,supermarket,1326412167,1,"14.262220300000001, 122.788353",4
1716,ccb09d2d-2349-11ea-a91b-74d02b9c93aa,Temp,synagogue,1114546039,9,"28.108088000000002, 114.45788600000002",2
1717,ccb09d2d-2349-11ea-a91b-74d02b9c93aa,Ronstring,bank,1423378442,7,"39.2051632, 48.5100604",4
1718,ccb09d2d-2349-11ea-a91b-74d02b9c93aa,Greenlam,laundry,979167593,1,"4.0892492, 9.3146014",3
1719,ccb09d2d-2349-11ea-a91b-74d02b9c93aa,Zamit,liquor_store,1181743944,6,"58.3605655, 40.6845699",2
1720,ccb09d2d-2349-11ea-a91b-74d02b9c93aa,Sub-Ex,book_store,1234712588,8,"29.8780031, 40.104305700000005",5
1721,ccb09d2d-2349-11ea-a91b-74d02b9c93aa,Zaam-Dox,dentist,1038132921,3,"25.941937, 117.365052",4
1722,ccb09d2d-2349-11ea-a91b-74d02b9c93aa,Asoka,library,1099209987,1,"15.0270435, -91.148259",3
