,user_id,name,category
1675,ccb09ceb-2349-11ea-8bf0-74d02b9c93aa,speed cubing,general
1676,ccb09ceb-2349-11ea-8bf0-74d02b9c93aa,working out,general
1677,ccb09ceb-2349-11ea-8bf0-74d02b9c93aa,cosplaying,general
1678,ccb09ceb-2349-11ea-8bf0-74d02b9c93aa,meditation,general
1679,ccb09ceb-2349-11ea-8bf0-74d02b9c93aa,sand castle making,outdoors
1680,ccb09ceb-2349-11ea-8bf0-74d02b9c93aa,astronomy,outdoors
1681,ccb09cec-2349-11ea-aef0-74d02b9c93aa,poker,fun and games
1682,ccb09cec-2349-11ea-aef0-74d02b9c93aa,trivia,fun and games
1683,ccb09cec-2349-11ea-aef0-74d02b9c93aa,model building,building
1684,ccb09cec-2349-11ea-aef0-74d02b9c93aa,furniture building,building
1685,ccb09ced-2349-11ea-b328-74d02b9c93aa,memorabilia collecting,collecting
1686,ccb09ced-2349-11ea-b328-74d02b9c93aa,antique car collecting,collecting
1687,ccb09ced-2349-11ea-b328-74d02b9c93aa,furniture building,building
1688,ccb09ced-2349-11ea-b328-74d02b9c93aa,model railroads,building
1689,ccb09ced-2349-11ea-b328-74d02b9c93aa,home improvement,building
1690,ccb09ced-2349-11ea-b328-74d02b9c93aa,model building,building
1691,ccb09ced-2349-11ea-b328-74d02b9c93aa,lego,building
1692,ccb09ced-2349-11ea-b328-74d02b9c93aa,origami,arts and crafts
1693,ccb09ced-2349-11ea-b328-74d02b9c93aa,pottery,arts and crafts
1694,ccb09ced-2349-11ea-b328-74d02b9c93aa,scrapbooking,arts and crafts
1695,ccb09ced-2349-11ea-b328-74d02b9c93aa,volunteering for a historical society,"reading, writing, and learning"
1696,ccb09ced-2349-11ea-b328-74d02b9c93aa,genealogy,"reading, writing, and learning"
1697,ccb09ced-2349-11ea-b328-74d02b9c93aa,language learning,"reading, writing, and learning"
1698,ccb09ced-2349-11ea-b328-74d02b9c93aa,journaling,"reading, writing, and learning"
1699,ccb09ced-2349-11ea-b328-74d02b9c93aa,book club,"reading, writing, and learning"
1700,ccb09cee-2349-11ea-bac0-74d02b9c93aa,jewelry making,arts and crafts
1701,ccb09cee-2349-11ea-bac0-74d02b9c93aa,crocheting,arts and crafts
1702,ccb09cee-2349-11ea-bac0-74d02b9c93aa,quilting,arts and crafts
1703,ccb09cee-2349-11ea-bac0-74d02b9c93aa,hobby horsing,outdoors
1704,ccb09cee-2349-11ea-bac0-74d02b9c93aa,bicycling,outdoors
1705,ccb09cee-2349-11ea-bac0-74d02b9c93aa,archery,outdoors
1706,ccb09cee-2349-11ea-bac0-74d02b9c93aa,meteorology,outdoors
1707,ccb09cee-2349-11ea-bac0-74d02b9c93aa,camping,outdoors
1708,ccb09cee-2349-11ea-bac0-74d02b9c93aa,cheese making,food or beverage
1709,ccb09cee-2349-11ea-bac0-74d02b9c93aa,gingerbread house making,food or beverage
1710,ccb09cee-2349-11ea-bac0-74d02b9c93aa,wine making,food or beverage
1711,ccb09cee-2349-11ea-bac0-74d02b9c93aa,baking,food or beverage
1712,ccb09cee-2349-11ea-bac0-74d02b9c93aa,blogging,general
1713,ccb09cee-2349-11ea-bac0-74d02b9c93aa,speed cubing,general
1714,ccb09cef-2349-11ea-ae2f-74d02b9c93aa,model railroads,building
1715,ccb09cef-2349-11ea-ae2f-74d02b9c93aa,model building,building
1716,ccb09cf0-2349-11ea-b680-74d02b9c93aa,home brewing,food or beverage
1717,ccb09cf0-2349-11ea-b680-74d02b9c93aa,volunteering for a historical society,"reading, writing, and learning"
1718,ccb09cf0-2349-11ea-b680-74d02b9c93aa,genealogy,"reading, writing, and learning"
1719,ccb09cf0-2349-11ea-b680-74d02b9c93aa,wikipedia editing,"reading, writing, and learning"
1720,ccb09cf0-2349-11ea-b680-74d02b9c93aa,jewelry making,arts and crafts
1721,ccb09cf0-2349-11ea-b680-74d02b9c93aa,drawing,arts and crafts
1722,ccb09cf0-2349-11ea-b680-74d02b9c93aa,singing,arts and crafts
1723,ccb09cf0-2349-11ea-b680-74d02b9c93aa,designing and making clothes,arts and crafts
1724,ccb09cf1-2349-11ea-a2ac-74d02b9c93aa,knitting,arts and crafts
1725,ccb09cf1-2349-11ea-a2ac-74d02b9c93aa,drawing,arts and crafts
1726,ccb09cf1-2349-11ea-a2ac-74d02b9c93aa,singing,arts and crafts
1727,ccb09cf1-2349-11ea-a2ac-74d02b9c93aa,wood carving,arts and crafts
1728,ccb09cf1-2349-11ea-a2ac-74d02b9c93aa,computer programming,general
1729,ccb09cf2-2349-11ea-87df-74d02b9c93aa,reading,"reading, writing, and learning"
1730,ccb09cf2-2349-11ea-87df-74d02b9c93aa,wikipedia editing,"reading, writing, and learning"
1731,ccb09cf2-2349-11ea-87df-74d02b9c93aa,sports memorabilia collecting,collecting
1732,ccb09cf2-2349-11ea-87df-74d02b9c93aa,puzzles,fun and games
1733,ccb09cf3-2349-11ea-bdd2-74d02b9c93aa,gingerbread house making,food or beverage
1734,ccb09cf3-2349-11ea-bdd2-74d02b9c93aa,home brewing,food or beverage
1735,ccb09cf3-2349-11ea-bdd2-74d02b9c93aa,mixology,food or beverage
1736,ccb09cf3-2349-11ea-bdd2-74d02b9c93aa,bread making,food or beverage
1737,ccb09cf3-2349-11ea-bdd2-74d02b9c93aa,poker,fun and games
1738,ccb09cf3-2349-11ea-bdd2-74d02b9c93aa,video games,fun and games
1739,ccb09cf3-2349-11ea-bdd2-74d02b9c93aa,amateur radio,general
1740,ccb09cf4-2349-11ea-854d-74d02b9c93aa,genealogy,"reading, writing, and learning"
1741,ccb09cf4-2349-11ea-854d-74d02b9c93aa,sports memorabilia collecting,collecting
1742,ccb09cf4-2349-11ea-854d-74d02b9c93aa,shoe collecting,collecting
1743,ccb09cf4-2349-11ea-854d-74d02b9c93aa,leaf collecting and pressing,collecting
1744,ccb09cf5-2349-11ea-bcf5-74d02b9c93aa,volunteering for a historical society,"reading, writing, and learning"
1745,ccb09cf5-2349-11ea-bcf5-74d02b9c93aa,book club,"reading, writing, and learning"
1746,ccb09cf5-2349-11ea-bcf5-74d02b9c93aa,genealogy,"reading, writing, and learning"
1747,ccb09cf5-2349-11ea-bcf5-74d02b9c93aa,journaling,"reading, writing, and learning"
1748,ccb09cf5-2349-11ea-bcf5-74d02b9c93aa,home science experiments,"reading, writing, and learning"
1749,ccb09cf6-2349-11ea-b6f1-74d02b9c93aa,shell and sea glass collecting,collecting
1750,ccb09cf6-2349-11ea-b6f1-74d02b9c93aa,art collecting,collecting
1751,ccb09cf6-2349-11ea-b6f1-74d02b9c93aa,memorabilia collecting,collecting
1752,ccb09cf6-2349-11ea-b6f1-74d02b9c93aa,record collecting,collecting
1753,ccb09cf6-2349-11ea-b6f1-74d02b9c93aa,embroidery,arts and crafts
1754,ccb09cf6-2349-11ea-b6f1-74d02b9c93aa,poetry,arts and crafts
1755,ccb09cf6-2349-11ea-b6f1-74d02b9c93aa,rock painting,arts and crafts
1756,ccb09cf6-2349-11ea-b6f1-74d02b9c93aa,scrapbooking,arts and crafts
1757,ccb09cf6-2349-11ea-b6f1-74d02b9c93aa,crocheting,arts and crafts
1758,ccb09cf6-2349-11ea-b6f1-74d02b9c93aa,working out,general
1759,ccb09cf6-2349-11ea-b6f1-74d02b9c93aa,playing an instrument,general
1760,ccb09cf6-2349-11ea-b6f1-74d02b9c93aa,makeup,general
1761,ccb09cf6-2349-11ea-b6f1-74d02b9c93aa,blogging,general
1762,ccb09cf7-2349-11ea-9569-74d02b9c93aa,baking,food or beverage
1763,ccb09cf7-2349-11ea-9569-74d02b9c93aa,bread making,food or beverage
1764,ccb09cf7-2349-11ea-9569-74d02b9c93aa,cheese making,food or beverage
1765,ccb09cf7-2349-11ea-9569-74d02b9c93aa,cooking,food or beverage
1766,ccb09cf7-2349-11ea-9569-74d02b9c93aa,gingerbread house making,food or beverage
1767,ccb09cf7-2349-11ea-9569-74d02b9c93aa,carpet and tapestry weaving,arts and crafts
1768,ccb09cf7-2349-11ea-9569-74d02b9c93aa,jewelry making,arts and crafts
1769,ccb09cf7-2349-11ea-9569-74d02b9c93aa,designing and making clothes,arts and crafts
1770,ccb09cf7-2349-11ea-9569-74d02b9c93aa,model building,building
1771,ccb09cf7-2349-11ea-9569-74d02b9c93aa,furniture building,building
1772,ccb09cf7-2349-11ea-9569-74d02b9c93aa,lego,building
1773,ccb09cf7-2349-11ea-9569-74d02b9c93aa,home improvement,building
1774,ccb09cf8-2349-11ea-80cf-74d02b9c93aa,coin collecting,collecting
1775,ccb09cf8-2349-11ea-80cf-74d02b9c93aa,furniture building,building
1776,ccb09cf8-2349-11ea-80cf-74d02b9c93aa,model railroads,building
1777,ccb09cf8-2349-11ea-80cf-74d02b9c93aa,lego,building
1778,ccb09cf8-2349-11ea-80cf-74d02b9c93aa,home improvement,building
1779,ccb09cf8-2349-11ea-80cf-74d02b9c93aa,model building,building
1780,ccb09cf9-2349-11ea-bc1b-74d02b9c93aa,furniture building,building
1781,ccb09cf9-2349-11ea-bc1b-74d02b9c93aa,home brewing,food or beverage
1782,ccb09cf9-2349-11ea-bc1b-74d02b9c93aa,jewelry making,arts and crafts
1783,ccb09cfa-2349-11ea-b5ad-74d02b9c93aa,speed cubing,general
1784,ccb09cfa-2349-11ea-b5ad-74d02b9c93aa,juggling,fun and games
1785,ccb09cfa-2349-11ea-b5ad-74d02b9c93aa,video games,fun and games
1786,ccb09cfa-2349-11ea-b5ad-74d02b9c93aa,puzzles,fun and games
1787,ccb09cfa-2349-11ea-b5ad-74d02b9c93aa,billiards,fun and games
1788,ccb09cfa-2349-11ea-b5ad-74d02b9c93aa,poker,fun and games
1789,ccb09cfa-2349-11ea-b5ad-74d02b9c93aa,memorabilia collecting,collecting
1790,ccb09cfa-2349-11ea-b5ad-74d02b9c93aa,antiquing,collecting
1791,ccb09cfa-2349-11ea-b5ad-74d02b9c93aa,shell and sea glass collecting,collecting
1792,ccb09cfb-2349-11ea-b6d7-74d02b9c93aa,kite flying,outdoors
1793,ccb09cfb-2349-11ea-b6d7-74d02b9c93aa,astronomy,outdoors
1794,ccb09cfb-2349-11ea-b6d7-74d02b9c93aa,larping,outdoors
1795,ccb09cfb-2349-11ea-b6d7-74d02b9c93aa,growing flowers,outdoors
1796,ccb09cfb-2349-11ea-b6d7-74d02b9c93aa,sand castle making,outdoors
1797,ccb09cfc-2349-11ea-a87f-74d02b9c93aa,baking,food or beverage
1798,ccb09cfc-2349-11ea-a87f-74d02b9c93aa,mixology,food or beverage
1799,ccb09cfc-2349-11ea-a87f-74d02b9c93aa,wine making,food or beverage
1800,ccb09cfc-2349-11ea-a87f-74d02b9c93aa,cooking,food or beverage
1801,ccb09cfc-2349-11ea-a87f-74d02b9c93aa,baseball,fun and games
1802,ccb09cfc-2349-11ea-a87f-74d02b9c93aa,wikipedia editing,"reading, writing, and learning"
1803,ccb09cfc-2349-11ea-a87f-74d02b9c93aa,home science experiments,"reading, writing, and learning"
1804,ccb09cfc-2349-11ea-a87f-74d02b9c93aa,record collecting,collecting
1805,ccb09cfd-2349-11ea-acfc-74d02b9c93aa,welding,arts and crafts
1806,ccb09cfd-2349-11ea-acfc-74d02b9c93aa,quilting,arts and crafts
1807,ccb09cfd-2349-11ea-acfc-74d02b9c93aa,crocheting,arts and crafts
1808,ccb09cfd-2349-11ea-acfc-74d02b9c93aa,podcasting,general
1809,ccb09cfd-2349-11ea-acfc-74d02b9c93aa,working on cars,general
1810,ccb09cfd-2349-11ea-acfc-74d02b9c93aa,finance,general
1811,ccb09cfd-2349-11ea-acfc-74d02b9c93aa,leaf collecting and pressing,collecting
1812,ccb09cfd-2349-11ea-acfc-74d02b9c93aa,record collecting,collecting
1813,ccb09cfd-2349-11ea-acfc-74d02b9c93aa,toy collecting,collecting
1814,ccb09cfd-2349-11ea-acfc-74d02b9c93aa,art collecting,collecting
1815,ccb09cfd-2349-11ea-acfc-74d02b9c93aa,antique book and manuscript collecting,collecting
1816,ccb09cfe-2349-11ea-81a5-74d02b9c93aa,rock tumbling,collecting
1817,ccb09cff-2349-11ea-a0b3-74d02b9c93aa,furniture building,building
1818,ccb09cff-2349-11ea-a0b3-74d02b9c93aa,model building,building
1819,ccb09cff-2349-11ea-a0b3-74d02b9c93aa,model railroads,building
1820,ccb09cff-2349-11ea-a0b3-74d02b9c93aa,home improvement,building
1821,ccb09d00-2349-11ea-92ea-74d02b9c93aa,home brewing,food or beverage
1822,ccb09d00-2349-11ea-92ea-74d02b9c93aa,photography,arts and crafts
1823,ccb09d00-2349-11ea-92ea-74d02b9c93aa,painting,arts and crafts
1824,ccb09d00-2349-11ea-92ea-74d02b9c93aa,origami,arts and crafts
1825,ccb09d01-2349-11ea-9ea4-74d02b9c93aa,furniture building,building
1826,ccb09d01-2349-11ea-9ea4-74d02b9c93aa,wood carving,arts and crafts
1827,ccb09d01-2349-11ea-9ea4-74d02b9c93aa,leather tooling,arts and crafts
1828,ccb09d01-2349-11ea-9ea4-74d02b9c93aa,designing and making clothes,arts and crafts
1829,ccb09d01-2349-11ea-9ea4-74d02b9c93aa,quilting,arts and crafts
1830,ccb09d01-2349-11ea-9ea4-74d02b9c93aa,baking,food or beverage
1831,ccb09d01-2349-11ea-9ea4-74d02b9c93aa,archery,outdoors
1832,ccb09d01-2349-11ea-9ea4-74d02b9c93aa,windsurfing,outdoors
1833,ccb09d01-2349-11ea-9ea4-74d02b9c93aa,bicycling,outdoors
1834,ccb09d02-2349-11ea-8bb6-74d02b9c93aa,crocheting,arts and crafts
1835,ccb09d02-2349-11ea-8bb6-74d02b9c93aa,singing,arts and crafts
1836,ccb09d02-2349-11ea-8bb6-74d02b9c93aa,jewelry making,arts and crafts
1837,ccb09d02-2349-11ea-8bb6-74d02b9c93aa,scrapbooking,arts and crafts
1838,ccb09d02-2349-11ea-8bb6-74d02b9c93aa,stamp collecting,collecting
1839,ccb09d02-2349-11ea-8bb6-74d02b9c93aa,antiquing,collecting
1840,ccb09d02-2349-11ea-8bb6-74d02b9c93aa,sports memorabilia collecting,collecting
1841,ccb09d02-2349-11ea-8bb6-74d02b9c93aa,journaling,"reading, writing, and learning"
1842,ccb09d02-2349-11ea-8bb6-74d02b9c93aa,genealogy,"reading, writing, and learning"
1843,ccb09d03-2349-11ea-af4d-74d02b9c93aa,wikipedia editing,"reading, writing, and learning"
1844,ccb09d03-2349-11ea-af4d-74d02b9c93aa,book club,"reading, writing, and learning"
1845,ccb09d03-2349-11ea-af4d-74d02b9c93aa,home science experiments,"reading, writing, and learning"
1846,ccb09d03-2349-11ea-af4d-74d02b9c93aa,creative writing,"reading, writing, and learning"
1847,ccb09d03-2349-11ea-af4d-74d02b9c93aa,volunteering for a historical society,"reading, writing, and learning"
1848,ccb09d03-2349-11ea-af4d-74d02b9c93aa,hiking,outdoors
1849,ccb09d03-2349-11ea-af4d-74d02b9c93aa,model railroads,building
1850,ccb09d03-2349-11ea-af4d-74d02b9c93aa,furniture building,building
1851,ccb09d03-2349-11ea-af4d-74d02b9c93aa,model building,building
1852,ccb09d03-2349-11ea-af4d-74d02b9c93aa,home improvement,building
1853,ccb09d04-2349-11ea-8dba-74d02b9c93aa,composting,outdoors
1854,ccb09d04-2349-11ea-8dba-74d02b9c93aa,growing flowers,outdoors
1855,ccb09d04-2349-11ea-8dba-74d02b9c93aa,growing vegetables,outdoors
1856,ccb09d04-2349-11ea-8dba-74d02b9c93aa,running,outdoors
1857,ccb09d04-2349-11ea-8dba-74d02b9c93aa,parkour,outdoors
1858,ccb09d04-2349-11ea-8dba-74d02b9c93aa,chess,fun and games
1859,ccb09d04-2349-11ea-8dba-74d02b9c93aa,mixology,food or beverage
1860,ccb09d05-2349-11ea-b6e9-74d02b9c93aa,bird watching,outdoors
1861,ccb09d05-2349-11ea-b6e9-74d02b9c93aa,growing vegetables,outdoors
1862,ccb09d05-2349-11ea-b6e9-74d02b9c93aa,meteorology,outdoors
1863,ccb09d05-2349-11ea-b6e9-74d02b9c93aa,composting,outdoors
1864,ccb09d05-2349-11ea-b6e9-74d02b9c93aa,metal detecting,outdoors
1865,ccb09d05-2349-11ea-b6e9-74d02b9c93aa,pottery,arts and crafts
1866,ccb09d05-2349-11ea-b6e9-74d02b9c93aa,quilting,arts and crafts
1867,ccb09d05-2349-11ea-b6e9-74d02b9c93aa,knitting,arts and crafts
1868,ccb09d05-2349-11ea-b6e9-74d02b9c93aa,drawing,arts and crafts
1869,ccb09d06-2349-11ea-bf9b-74d02b9c93aa,gymnastics,fun and games
1870,ccb09d06-2349-11ea-bf9b-74d02b9c93aa,lego,building
1871,ccb09d07-2349-11ea-89f2-74d02b9c93aa,home improvement,building
1872,ccb09d07-2349-11ea-89f2-74d02b9c93aa,model railroads,building
1873,ccb09d07-2349-11ea-89f2-74d02b9c93aa,furniture building,building
1874,ccb09d07-2349-11ea-89f2-74d02b9c93aa,lego,building
1875,ccb09d07-2349-11ea-89f2-74d02b9c93aa,model building,building
1876,ccb09d07-2349-11ea-89f2-74d02b9c93aa,gingerbread house making,food or beverage
1877,ccb09d08-2349-11ea-b326-74d02b9c93aa,beekeeping,outdoors
1878,ccb09d08-2349-11ea-b326-74d02b9c93aa,table tennis,fun and games
1879,ccb09d08-2349-11ea-b326-74d02b9c93aa,video games,fun and games
1880,ccb09d08-2349-11ea-b326-74d02b9c93aa,gymnastics,fun and games
1881,ccb09d08-2349-11ea-b326-74d02b9c93aa,home science experiments,"reading, writing, and learning"
1882,ccb09d08-2349-11ea-b326-74d02b9c93aa,journaling,"reading, writing, and learning"
1883,ccb09d08-2349-11ea-b326-74d02b9c93aa,wikipedia editing,"reading, writing, and learning"
1884,ccb09d08-2349-11ea-b326-74d02b9c93aa,book club,"reading, writing, and learning"
1885,ccb09d09-2349-11ea-b870-74d02b9c93aa,bread making,food or beverage
1886,ccb09d09-2349-11ea-b870-74d02b9c93aa,cooking,food or beverage
1887,ccb09d09-2349-11ea-b870-74d02b9c93aa,wine making,food or beverage
1888,ccb09d09-2349-11ea-b870-74d02b9c93aa,baking,food or beverage
1889,ccb09d09-2349-11ea-b870-74d02b9c93aa,trivia,fun and games
1890,ccb09d09-2349-11ea-b870-74d02b9c93aa,card games,fun and games
1891,ccb09d09-2349-11ea-b870-74d02b9c93aa,paintballing,fun and games
1892,ccb09d09-2349-11ea-b870-74d02b9c93aa,gymnastics,fun and games
1893,ccb09d09-2349-11ea-b870-74d02b9c93aa,art collecting,collecting
1894,ccb09d09-2349-11ea-b870-74d02b9c93aa,leaf collecting and pressing,collecting
1895,ccb09d0a-2349-11ea-aac2-74d02b9c93aa,growing vegetables,outdoors
1896,ccb09d0a-2349-11ea-aac2-74d02b9c93aa,growing flowers,outdoors
1897,ccb09d0a-2349-11ea-aac2-74d02b9c93aa,scuba diving,outdoors
1898,ccb09d0a-2349-11ea-aac2-74d02b9c93aa,hiking,outdoors
1899,ccb09d0a-2349-11ea-aac2-74d02b9c93aa,metal working,arts and crafts
1900,ccb09d0a-2349-11ea-aac2-74d02b9c93aa,welding,arts and crafts
1901,ccb09d0a-2349-11ea-aac2-74d02b9c93aa,poker,fun and games
1902,ccb09d0a-2349-11ea-aac2-74d02b9c93aa,table tennis,fun and games
1903,ccb09d0a-2349-11ea-aac2-74d02b9c93aa,card games,fun and games
1904,ccb09d0a-2349-11ea-aac2-74d02b9c93aa,creative writing,"reading, writing, and learning"
1905,ccb09d0b-2349-11ea-8f5f-74d02b9c93aa,backpacking,outdoors
1906,ccb09d0b-2349-11ea-8f5f-74d02b9c93aa,hunting,outdoors
1907,ccb09d0b-2349-11ea-8f5f-74d02b9c93aa,archery,outdoors
1908,ccb09d0b-2349-11ea-8f5f-74d02b9c93aa,scuba diving,outdoors
1909,ccb09d0b-2349-11ea-8f5f-74d02b9c93aa,thrifting,general
1910,ccb09d0b-2349-11ea-8f5f-74d02b9c93aa,survivalist prepping,general
1911,ccb09d0b-2349-11ea-8f5f-74d02b9c93aa,coin collecting,collecting
1912,ccb09d0b-2349-11ea-8f5f-74d02b9c93aa,antique book and manuscript collecting,collecting
1913,ccb09d0c-2349-11ea-9064-74d02b9c93aa,swimming,outdoors
1914,ccb09d0c-2349-11ea-9064-74d02b9c93aa,camping,outdoors
1915,ccb09d0c-2349-11ea-9064-74d02b9c93aa,hiking,outdoors
1916,ccb09d0c-2349-11ea-9064-74d02b9c93aa,metal detecting,outdoors
1917,ccb09d0c-2349-11ea-9064-74d02b9c93aa,mixology,food or beverage
1918,ccb09d0c-2349-11ea-9064-74d02b9c93aa,home brewing,food or beverage
1919,ccb09d0c-2349-11ea-9064-74d02b9c93aa,cooking,food or beverage
1920,ccb09d0c-2349-11ea-9064-74d02b9c93aa,baking,food or beverage
1921,ccb09d0c-2349-11ea-9064-74d02b9c93aa,wine making,food or beverage
1922,ccb09d0c-2349-11ea-9064-74d02b9c93aa,reading,"reading, writing, and learning"
1923,ccb09d0c-2349-11ea-9064-74d02b9c93aa,aquarium keeping,general
1924,ccb09d0d-2349-11ea-a0bf-74d02b9c93aa,scuba diving,outdoors
1925,ccb09d0d-2349-11ea-a0bf-74d02b9c93aa,bird watching,outdoors
1926,ccb09d0d-2349-11ea-a0bf-74d02b9c93aa,metal detecting,outdoors
1927,ccb09d0d-2349-11ea-a0bf-74d02b9c93aa,larping,outdoors
1928,ccb09d0d-2349-11ea-a0bf-74d02b9c93aa,canoeing,outdoors
1929,ccb09d0d-2349-11ea-a0bf-74d02b9c93aa,travel,general
1930,ccb09d0d-2349-11ea-a0bf-74d02b9c93aa,finance,general
1931,ccb09d0d-2349-11ea-a0bf-74d02b9c93aa,youtuber,general
1932,ccb09d0d-2349-11ea-a0bf-74d02b9c93aa,thrifting,general
1933,ccb09d0d-2349-11ea-a0bf-74d02b9c93aa,computer programming,general
1934,ccb09d0d-2349-11ea-a0bf-74d02b9c93aa,wikipedia editing,"reading, writing, and learning"
1935,ccb09d0d-2349-11ea-a0bf-74d02b9c93aa,book club,"reading, writing, and learning"
1936,ccb09d0d-2349-11ea-a0bf-74d02b9c93aa,reading,"reading, writing, and learning"
1937,ccb09d0d-2349-11ea-a0bf-74d02b9c93aa,model building,building
1938,ccb09d0d-2349-11ea-a0bf-74d02b9c93aa,model railroads,building
1939,ccb09d0e-2349-11ea-8829-74d02b9c93aa,video games,fun and games
1940,ccb09d0e-2349-11ea-8829-74d02b9c93aa,baseball,fun and games
1941,ccb09d0e-2349-11ea-8829-74d02b9c93aa,creative writing,"reading, writing, and learning"
1942,ccb09d0e-2349-11ea-8829-74d02b9c93aa,book club,"reading, writing, and learning"
1943,ccb09d0e-2349-11ea-8829-74d02b9c93aa,wikipedia editing,"reading, writing, and learning"
1944,ccb09d0e-2349-11ea-8829-74d02b9c93aa,home science experiments,"reading, writing, and learning"
1945,ccb09d0e-2349-11ea-8829-74d02b9c93aa,travel,general
1946,ccb09d0e-2349-11ea-8829-74d02b9c93aa,working on cars,general
1947,ccb09d0e-2349-11ea-8829-74d02b9c93aa,computer programming,general
1948,ccb09d0e-2349-11ea-8829-74d02b9c93aa,postcard collecting,collecting
1949,ccb09d0f-2349-11ea-b100-74d02b9c93aa,sports memorabilia collecting,collecting
1950,ccb09d0f-2349-11ea-b100-74d02b9c93aa,postcard collecting,collecting
1951,ccb09d0f-2349-11ea-b100-74d02b9c93aa,coin collecting,collecting
1952,ccb09d0f-2349-11ea-b100-74d02b9c93aa,rock tumbling,collecting
1953,ccb09d0f-2349-11ea-b100-74d02b9c93aa,memorabilia collecting,collecting
1954,ccb09d0f-2349-11ea-b100-74d02b9c93aa,language learning,"reading, writing, and learning"
1955,ccb09d0f-2349-11ea-b100-74d02b9c93aa,volunteering for a historical society,"reading, writing, and learning"
1956,ccb09d0f-2349-11ea-b100-74d02b9c93aa,home science experiments,"reading, writing, and learning"
1957,ccb09d10-2349-11ea-9780-74d02b9c93aa,home improvement,building
1958,ccb09d10-2349-11ea-9780-74d02b9c93aa,furniture building,building
1959,ccb09d10-2349-11ea-9780-74d02b9c93aa,coin collecting,collecting
1960,ccb09d10-2349-11ea-9780-74d02b9c93aa,shell and sea glass collecting,collecting
1961,ccb09d10-2349-11ea-9780-74d02b9c93aa,trivia,fun and games
1962,ccb09d10-2349-11ea-9780-74d02b9c93aa,basketball,fun and games
1963,ccb09d10-2349-11ea-9780-74d02b9c93aa,billiards,fun and games
1964,ccb09d10-2349-11ea-9780-74d02b9c93aa,board games,fun and games
1965,ccb09d10-2349-11ea-9780-74d02b9c93aa,bowling,fun and games
1966,ccb09d11-2349-11ea-a676-74d02b9c93aa,photography,arts and crafts
1967,ccb09d11-2349-11ea-a676-74d02b9c93aa,cobbling,arts and crafts
1968,ccb09d11-2349-11ea-a676-74d02b9c93aa,designing and making clothes,arts and crafts
1969,ccb09d11-2349-11ea-a676-74d02b9c93aa,drawing,arts and crafts
1970,ccb09d11-2349-11ea-a676-74d02b9c93aa,home science experiments,"reading, writing, and learning"
1971,ccb09d11-2349-11ea-a676-74d02b9c93aa,language learning,"reading, writing, and learning"
1972,ccb09d11-2349-11ea-a676-74d02b9c93aa,genealogy,"reading, writing, and learning"
1973,ccb09d11-2349-11ea-a676-74d02b9c93aa,reading,"reading, writing, and learning"
1974,ccb09d11-2349-11ea-a676-74d02b9c93aa,wikipedia editing,"reading, writing, and learning"
1975,ccb09d11-2349-11ea-a676-74d02b9c93aa,cooking,food or beverage
1976,ccb09d11-2349-11ea-a676-74d02b9c93aa,baking,food or beverage
1977,ccb09d11-2349-11ea-a676-74d02b9c93aa,cheese making,food or beverage
1978,ccb09d11-2349-11ea-a676-74d02b9c93aa,bread making,food or beverage
1979,ccb09d11-2349-11ea-a676-74d02b9c93aa,sports memorabilia collecting,collecting
1980,ccb09d11-2349-11ea-a676-74d02b9c93aa,antique car collecting,collecting
1981,ccb09d11-2349-11ea-a676-74d02b9c93aa,memorabilia collecting,collecting
1982,ccb09d11-2349-11ea-a676-74d02b9c93aa,shoe collecting,collecting
1983,ccb09d11-2349-11ea-a676-74d02b9c93aa,stamp collecting,collecting
1984,ccb09d12-2349-11ea-9626-74d02b9c93aa,rock painting,arts and crafts
1985,ccb09d12-2349-11ea-9626-74d02b9c93aa,home science experiments,"reading, writing, and learning"
1986,ccb09d12-2349-11ea-9626-74d02b9c93aa,reading,"reading, writing, and learning"
1987,ccb09d12-2349-11ea-9626-74d02b9c93aa,creative writing,"reading, writing, and learning"
1988,ccb09d12-2349-11ea-9626-74d02b9c93aa,genealogy,"reading, writing, and learning"
1989,ccb09d12-2349-11ea-9626-74d02b9c93aa,leaf collecting and pressing,collecting
1990,ccb09d12-2349-11ea-9626-74d02b9c93aa,working out,general
1991,ccb09d13-2349-11ea-9fbd-74d02b9c93aa,genealogy,"reading, writing, and learning"
1992,ccb09d13-2349-11ea-9fbd-74d02b9c93aa,carpet and tapestry weaving,arts and crafts
1993,ccb09d13-2349-11ea-9fbd-74d02b9c93aa,metal working,arts and crafts
1994,ccb09d13-2349-11ea-9fbd-74d02b9c93aa,postcard collecting,collecting
1995,ccb09d13-2349-11ea-9fbd-74d02b9c93aa,art collecting,collecting
1996,ccb09d14-2349-11ea-bc49-74d02b9c93aa,trivia,fun and games
1997,ccb09d14-2349-11ea-bc49-74d02b9c93aa,chess,fun and games
1998,ccb09d14-2349-11ea-bc49-74d02b9c93aa,puzzles,fun and games
1999,ccb09d14-2349-11ea-bc49-74d02b9c93aa,board games,fun and games
2000,ccb09d14-2349-11ea-bc49-74d02b9c93aa,basketball,fun and games
2001,ccb09d14-2349-11ea-bc49-74d02b9c93aa,wine making,food or beverage
2002,ccb09d14-2349-11ea-bc49-74d02b9c93aa,cheese making,food or beverage
2003,ccb09d14-2349-11ea-bc49-74d02b9c93aa,bread making,food or beverage
