,user_id,company_name,industry,location,start_date,end_date,title,project_intro
1555,ccb0c493-2349-11ea-887e-74d02b9c93aa,interglobo far east limited,accounting,"hong kong, central and western district, hong kong",1042513971,1189967353,"1,000 Letters from Europe","Imagine spelling your last name or favorite words with letters from Europe. Be the first to select from 1,000 unique letters & symbols."
1556,ccb0c493-2349-11ea-887e-74d02b9c93aa,"management service brokerage, llc",commercial real estate,"almaty, almaty qalasy, kazakhstan",1570953398,1573737857,EiMIM Pen,"A simple pen featuring Pilot Hi Tec C inserts, great finishes, and MAGNETS! Check update #5 for more pictures of all of the finishes."
1557,ccb0c493-2349-11ea-887e-74d02b9c93aa,receptes.lv,marketing and advertising,"riga, riga, latvia",1138490370,1229660534,Come Together!,Making Music... Opening Minds...Changing lives through the power of music
1558,ccb0c493-2349-11ea-887e-74d02b9c93aa,pangeia,higher education,"lubango, huila, angola",837286721,923544812,DOUG AND THE MEANING OF LIFE - A Lego Stop Motion Film,"A Stop motion Lego film. Instead of the short comedy sketchs typically on youtube etc, this is a professional,full length,serious drama"
1559,ccb0c493-2349-11ea-887e-74d02b9c93aa,canamac productions llc,non-profit organization management,"winnetka, illinois, united states",1294361234,1540474928,"Whiteladies Picture House - Past, Present and Future.",To commission surveys of The Whiteladies Picture House so we can produce architectural artwork that will help save the building.
1560,ccb0c494-2349-11ea-8243-74d02b9c93aa,"bacon & wilson, p.c.",legal services,"springfield, massachusetts, united states",1572501894,1575089456,Insecurities: The Musical + Variety Week,Variety Show becomes VARIETY WEEK || The premier of INSECURITIES: THE MUSICAL
1561,ccb0c494-2349-11ea-8243-74d02b9c93aa,lightfield capital,investment management,"jensen beach, florida, united states",1373259615,1507608422,"More fun than hurling poo, but you can do that too!","A mosh pit of past classics. Tetris, Bejeweled, and Candy Crush, crammed into a stream lined barrel of fun! Tinkle Time Top Secret!"
1562,ccb0c494-2349-11ea-8243-74d02b9c93aa,galipette - signs maker advertising services,marketing and advertising,"cairo, al qahirah, egypt",1372627882,1546423599,A Marvelous Era,A journey across America to explore the Big Band Era.  Help us spread the word about America's quintessential art music!
1563,ccb0c494-2349-11ea-8243-74d02b9c93aa,av eventi e formazione,events services,"catania, sicily, italy",1433786331,1528279302,Essence Coffee Roasters,"Small batch, specialty coffee, striving to find the true essence of coffee."
1564,ccb0c495-2349-11ea-be87-74d02b9c93aa,lapasar.com (owned by tenderin sdn bhd),internet,"sungai buloh, selangor, malaysia",1504436072,1508014309,Rusty Fish - A Short Comedy Film,"A disconnected, young man must find a date to his family's yearly picnic to avoid working the kissing booth again."
1565,ccb0c495-2349-11ea-be87-74d02b9c93aa,sw audio visual,events services,"kelowna, british columbia, canada",1530686037,1568576047,CHANDELIER,"Yo, you got to check-out this song, and the video is gonna be out of this world. I predict a hit!"
1566,ccb0c495-2349-11ea-be87-74d02b9c93aa,hyun attorneys at law,law practice,,1489919849,1499381001,Crazy ideas + 3D printer = awesome stuff!!!,"I want to  raise funds to buy a decent 3D Printer, and start creating crafts and arts, and even toys. i want to create awesome things."
1567,ccb0c495-2349-11ea-be87-74d02b9c93aa,safe-tech,management consulting,"kraków, lesser poland voivodeship, poland",1316445164,1332521357,Wild Weight Loss,I weighed 152kg. Over four years I lost 70kg bushwalking and rock climbing in Tasmania. This is my incredible story of Wild Weight Loss
1568,ccb0c496-2349-11ea-a476-74d02b9c93aa,predikto,information technology and services,"atlanta, georgia, united states",1575160316,1576495773,Two Noble Kinsmen: Fire & Shadows,Bare Theatre & Cirque de Vol Studios are back for another outdoor adventure in the amphitheatre at Raleigh Little Theatre!
1569,ccb0c496-2349-11ea-a476-74d02b9c93aa,dewag management gmbh,real estate,"stuttgart, baden-wurttemberg, germany",1543429469,1553562403,Herbal Plant Project,Help us build our Common Planting areas for Herbal Plants that will be used for Education Outreach Classes in Marin County.
1570,ccb0c496-2349-11ea-a476-74d02b9c93aa,f.y.e,retail,,1509959982,1568229398,Tale of Three Witches,Tale of Three Witches is an independent RPG following a series of characters through a twisting storyline of magic and demons.
1571,ccb0c496-2349-11ea-a476-74d02b9c93aa,importadora vehicular,accounting,"houston, texas, united states",1568725125,1570578156,Enspira Online,"A Non-Violent MMO with the goal to build a Global Community and bring Fun, Safe, Inspiring Gaming to People of All Ages!"
1572,ccb0c496-2349-11ea-a476-74d02b9c93aa,pluspeople chile,human resources,,1543725982,1557583361,Fortitude,"“The journey of a refugee is never over” After escaping violence and pain, their challenges continue as they enter their new country."
1573,ccb0c497-2349-11ea-a8a3-74d02b9c93aa,powerful purpose,professional training & coaching,"ridgewood, new jersey, united states",1548025442,1550618654,"Good Grief, Zombies",First-person player vs player vs zombie shooter video game. Combine co-op and pvp style play. Survive zombie hordes and players to win!
1574,ccb0c498-2349-11ea-81dc-74d02b9c93aa,southridge technology grp llc,information technology and services,"ridgefield, connecticut, united states",1544306374,1553534832,Anubis PC Custom Gaming PC's,"We want to create cheaper gaming PC's that are truly custom. Utilizing the power of 3D printing, we can make unique computer casings."
1575,ccb0c498-2349-11ea-81dc-74d02b9c93aa,mekaflex equipamentos,mechanical or industrial engineering,,1570249509,1576580555,My Nintendo Loves Me (Quasi-Chiptune EP),RAWK to my artsy pseudo-chiptune seven-song EP made from game sounds and my voice!!! Lyrics from MY NINTENDO LOVES ME Tumblr! OKAY!
1576,ccb0c499-2349-11ea-9609-74d02b9c93aa,academic programs international,,"austin, texas, united states",1274670711,1374376758,Greedy Empanada's,Too good to share
1577,ccb0c499-2349-11ea-9609-74d02b9c93aa,mmr research worldwide / qubiq online,,,1237711884,1238463814,Help GIPSY MOON record their FIRST full-length ALBUM!,"It's time for Gipsy Moon to record our FIRST full-length Album, and we need help from fans, friends, and family like YOU!"
1578,ccb0c499-2349-11ea-9609-74d02b9c93aa,cleine coaching,hospital & health care,"deventer, overijssel, netherlands",1558021709,1563056790,SELF ABSORB episode 2,Science fiction animation exploring a world of mutation and cognitive experiments.
1579,ccb0c499-2349-11ea-9609-74d02b9c93aa,neoserv,computer networking,,1571473482,1574133450,Adelaide Cosplay Coffee Table Book,Capture in pictures all the amazing cosplayers in Adelaide in a coffee table book.
1580,ccb0c49a-2349-11ea-ba25-74d02b9c93aa,itsmf switzerland,information technology and services,"nyon, vaud, switzerland",1321292498,1328918308,The Children of the Sun,The Children of the Sun is the third book in the II AM Trilogy and completes Two's story.
1581,ccb0c49a-2349-11ea-ba25-74d02b9c93aa,"goldstine, skrodzki, russian, nemec and hoff,ltd.",legal services,"burr ridge, illinois, united states",1410172310,1557934042,Railways Express: A Dice-Rolling Train-Racing ROTW Game!,"Travel the US, Canada & Mexico using the Railways of the World system! Build track linking all 4 cities of your color first & you win!"
1582,ccb0c49a-2349-11ea-ba25-74d02b9c93aa,george consulting group,program development,,1542696405,1556101536,The Sleeping Room P&A,A psychological tale of Victorian revenge set in present day Brighton
1583,ccb0c49a-2349-11ea-ba25-74d02b9c93aa,luna y sol,newspapers,,1412239108,1461805254,RE-Scripted A Chapbook Series,"RE-Scripted is a chapbook series that will be a part of a radical literacy initiative I will be engaging in, in the Twin Cities."
1584,ccb0c49a-2349-11ea-ba25-74d02b9c93aa,peninsula terminal co,railroad manufacture,"portland, oregon, united states",1550365896,1550440841,The Jon Lipsky Play Anthology,A new two-volume anthology of the finest works from this master American playwright and teacher.
1585,ccb0c49b-2349-11ea-a17b-74d02b9c93aa,halyon services,management consulting,,1388789684,1528828574,The Lady Jay Trilogy,The Lady Jay Trilogy follows the life of Jay as she embarks on a journey to find a hidden City.
1586,ccb0c49b-2349-11ea-a17b-74d02b9c93aa,"rrd international, llc",biotechnology,"rockville, maryland, united states",1510199177,1570429476,"Video Projection at Light Assembly, Art Basel Miami","Cosmic Ancestry selected by Light Assembly, Verge Art Miami to be  large-scale public art projection during Art Basel Dec 6-9"
1587,ccb0c49b-2349-11ea-a17b-74d02b9c93aa,massimo bonini,apparel & fashion,"madrid, madrid, spain",1476080533,1550192399,Soul Sessions debuts in New York City,"Bringing your favorite live performance art party to Brooklyn's very own Immersive Gallery in the heart of Williamsburg, soul sessions!"
1588,ccb0c49b-2349-11ea-a17b-74d02b9c93aa,stonehouse resources,professional training & coaching,"boulder, colorado, united states",1457327408,1509767661,BrainSwarming: Because brainstorming doesn't work,"BrainSwarming software increases the diversity, uniqueness and quantity of ideas generated by your group in a shorter amount of time."
1589,ccb0c49c-2349-11ea-b76c-74d02b9c93aa,pongon llc,sporting goods,"cheyenne, wyoming, united states",1249696677,1475003077,BAD LEGION (Season I),BAD LEGION is a comedy that revolves about an epically dysfunctional group of gamers playing an unnamed Sci-Fi MMORPG.
1590,ccb0c49c-2349-11ea-b76c-74d02b9c93aa,mobilefyre,marketing and advertising,"apple valley, minnesota, united states",1052927622,1144055273,The Value of Life is Underdetermined (Canceled),"I am creating an existential installation. Are you ready to commission such a work? Don't know? Well, come on in and find out."
1591,ccb0c49d-2349-11ea-ab00-74d02b9c93aa,mss mediterranean survey and services,,,1484882376,1518856385,Santa Claus Down! Christmas book / Christmas movie script,Three boys join a scheme to capture Santa Claus on Christmas night and split all his loot. Generate a movie script based upon the book.
1592,ccb0c49d-2349-11ea-ab00-74d02b9c93aa,guittard chocolate company,food production,"burlingame, california, united states",1135946437,1256772683,AnyKicks - Clipless pedals have met their match,Love riding with clipless pedals? Hate carrying an extra pair of shoes around with you? Still want foot retention? Finally a solution.
1593,ccb0c49d-2349-11ea-ab00-74d02b9c93aa,omgtv!! live,entertainment,,1357614164,1484474939,Sittin' 'round waitin' for the world to end 10 project.,"Hi, I'm Lee. I make music with my friends. I'd like to press some of our recordings on vinyl discs. This costs money, I don't have any."
1594,ccb0c49e-2349-11ea-85ff-74d02b9c93aa,brandspot ab,events services,"stockholm, stockholms lan, sweden",1559809554,1574354812,BUMSY,Bumsy always has an opinion! He is never homeless because home is where ever he is.  Twisted? Yes. But you will never forget what he has to say!
1596,ccb0c4a0-2349-11ea-8492-74d02b9c93aa,worldfast group,consumer services,"barcelona, catalonia, spain",781913386,1547934763,New Album and Tour Expenses,Be a part of bringing the first true Cure for Gravity album to life and help the band gear up for its first tour! #roadtrip!
1597,ccb0c4a0-2349-11ea-8492-74d02b9c93aa,lb-kom d.o.o. rijeka,wholesale,"rijeka, primorsko-goranska, croatia",1541458248,1546537892,Home,"A crocheted home! Trying to create a bright, happy installation piece for the public to hang out in and explore."
1598,ccb0c4a0-2349-11ea-8492-74d02b9c93aa,mulernes legatskole,education management,"denmark, western australia, australia",1220879490,1473216880,The Daydreamers' Fading Light summer tour,"After a year-long hiatus we want to once again gear up, get back on the road and do what we love most: hit the stage."
1599,ccb0c4a0-2349-11ea-8492-74d02b9c93aa,ben rosenzweig,photography,,873581000,1302669587,GNUstep Project,GNUstep is a free software project which seeks to implement the Cocoa APIs and supporting libraries on as many platforms as possible.
1600,ccb0c4a0-2349-11ea-8492-74d02b9c93aa,satelcom wireless,telecommunications,,1557067834,1567716222,Cinderella MOTEL's new LP!!!,Cinderella MOTEL's 2nd LP has been recorded and is getting mixed!  Now we need your help to finish it and release it to the world!!
1601,ccb0c4a1-2349-11ea-927b-74d02b9c93aa,"russelectric, inc.",electrical/electronic manufacturing,,1535394925,1544580563,The Rebellion: The Legend of the White Witch of Rose Hall.,"Sex, revenge, murder, witchcraft and a rebellion are all in the mix for this thriller set in 19th century colonial Jamaica."
1602,ccb0c4a1-2349-11ea-927b-74d02b9c93aa,noordam plants,farming,"south holland, illinois, united states",1565793792,1567749045,PennyGems Tokens For Netrunner,The widely acclaimed ultimate game token technology is coming to a datanode near you.
1603,ccb0c4a1-2349-11ea-927b-74d02b9c93aa,"lawrence associates, compensation consultants",management consulting,"wellesley, massachusetts, united states",1377611333,1550993504,Join a club where you can start your day or end your night.,a place to relax.to start your day or end your night.
1604,ccb0c4a1-2349-11ea-927b-74d02b9c93aa,str enterprises limited,hospitality,"benton, arkansas, united states",1385528101,1494989060,Hugs for Bugs,"Hugs for Bugs is a cleverly written and illustrated, moral themed rhyming children's book, inspired by actual events. Join the journey!"
1605,ccb0c4a1-2349-11ea-927b-74d02b9c93aa,trafficnav kft.,computer software,"budapest, budapest, hungary",1435956319,1561868019,Easy Shopping With Eazyshop,An added option for online Shopping made more Easy with Eazyshop.in
1606,ccb0c4a2-2349-11ea-9032-74d02b9c93aa,beontra,airlines/aviation,"karlsruhe, baden-wurttemberg, germany",1345573418,1435219647,FLASH.IT: Light the Way at Burning Man 2013,"An unique, interactive climbing experience with illuminated holds and an awesome roof deck. Top out and chill out!"
1607,ccb0c4a2-2349-11ea-9032-74d02b9c93aa,grupo icse,marketing and advertising,,1456933223,1567773230,Con Season - Season the First,"An 8 episode series about comics, travel, meat-sweats and chocolate wine from the guys who brought you LICD, LFG, Gutters, and The Bear"
1608,ccb0c4a3-2349-11ea-8cb6-74d02b9c93aa,mmr research worldwide / qubiq online,,,1449730288,1552242942,Sick with desire,"My name is Rudiger. I was created with only 1 ear, 1 eyebrow, and a head. Please help me get a full body. I beg of you."
1609,ccb0c4a4-2349-11ea-928d-74d02b9c93aa,nxtid,marketing and advertising,"buenos aires, puntarenas, costa rica",1230165587,1471103388,GameSave Exhibition,"A bunch of cool people made some videogames. We're going to use said videogames to save the world. But first, we're throwing a party."
1610,ccb0c4a4-2349-11ea-928d-74d02b9c93aa,noordam plants,farming,"south holland, illinois, united states",1391157927,1433281970,Divine Pretences: A novel,A cataclysmic story arc that encompasses the beginning of time and the end of Earth.From enigmatic spirits to time loops and romance.
1611,ccb0c4a5-2349-11ea-98fe-74d02b9c93aa,marcage market solutions,architecture & planning,"vila nova de gaia, porto, portugal",1277729535,1476785505,Pirates vs Ninjas,"Pirates vs Ninjas is a CG animated feature based on the web Meme what if Pirates and Ninjas fought, who would win?"
1612,ccb0c4a5-2349-11ea-98fe-74d02b9c93aa,eyecare specialists,medical practice,"brazil, indiana, united states",1444332699,1561194217,Dixie Dining: Touring the South's Best Homestyle Restaurants,A tour of the South's finest Mom & Pop eating establishments.
1613,ccb0c4a5-2349-11ea-98fe-74d02b9c93aa,amko group international,hospitality,"plainview, new york, united states",1095811330,1454516463,Samsara,Transform between different Chinese Zodiac animals and use their unique skills to overcome the ever-changing Gauntlet of Enlightenment.
1614,ccb0c4a5-2349-11ea-98fe-74d02b9c93aa,pee dee state bank,retail,"florence, south carolina, united states",1561499529,1566067160,Donate = X in O can play live @ ALASKA projects SYD FEB 16,We would like to add one more act to the event CARJAKKR~ Please support X in O ~ FEB 16 ~ ALASKA projects ~Thank you
1615,ccb0c4a6-2349-11ea-a0e7-74d02b9c93aa,the bienstock group,real estate,"los angeles, california, united states",1212300519,1453807092,ZENLET - Amazingly Intuitive Wallet.,"The only available wallet that brings simplicity, security and intuition together."
1616,ccb0c4a6-2349-11ea-a0e7-74d02b9c93aa,clal finance underwriting ltd.,financial services,"jaffa, tel aviv, israel",1419775625,1551882744,Shadows and Spikes,"Collection of poems and drawings about fear, pain, hope and living with mental illness."
1617,ccb0c4a7-2349-11ea-b76d-74d02b9c93aa,media ship charter,"leisure, travel & tourism","fiumicino, latium, italy",1569060051,1574453117,New Album From The Soul,"An Album Full of Energy, Passion, Lyricism, Meaning, and Soul! Please help fund and be a part of creating something amazing!"
1618,ccb0c4a7-2349-11ea-b76d-74d02b9c93aa,kohinoor multipurpose cold storage ltd,farming,,1421243959,1436893242,Native American Arts Stage @ Penn Cove,This project will fund the Penn Cove Native American Arts and Music Stage and create a tool to help fund future festivals.
1619,ccb0c4a7-2349-11ea-b76d-74d02b9c93aa,brittany,education management,,1483065148,1491648088,Professor Serious Debut Album,"Technical, Progressive, Instrumental Heavy Metal with World Music Elements; that Grooves, Djents, and Flows!"
1620,ccb0c4a7-2349-11ea-b76d-74d02b9c93aa,harvey pier recruitment ltd,staffing and recruiting,"london, london, united kingdom",1520210177,1570612006,Living in a Shadow,A tight knit Indiana city struggling to keep jobs available now has a killer lurking in the midst.
1621,ccb0c4a8-2349-11ea-9cb9-74d02b9c93aa,bednar fmt s.r.o.,machinery,,1492212407,1535713187,Ghoulmaster's Haunted Playhouse,"A Halloween/Horror themed theatrical experience combining dance, music, magic, puppets, multimedia & special effects. A visual feast!"
1622,ccb0c4a8-2349-11ea-9cb9-74d02b9c93aa,victorian woodworks,building materials,"london, greater london, united kingdom",1533566239,1567997956,Uprising Theatre Company's First Production,We believe in the power of stories to change the world. Theatre that inspires transformation.
1623,ccb0c4a8-2349-11ea-9cb9-74d02b9c93aa,heffernan button voss architects,architecture & planning,,1447290957,1506923250,Getting Red Fly/Blue Bottle [ALL THE WAY!] home,We've crossed oceans to arrive safely on home shores; now our magnificent set awaits us. We only have till Sept. 28th to reach our goal of $2325!
1624,ccb0c4a8-2349-11ea-9cb9-74d02b9c93aa,folkmania.cz,design,,1575760375,1575997591,Lessons In Babysitting - Season One,A comedy web series about an uncle babysitting his niece whom he treats as a peer and gives her the CliffsNotes on life as he sees it.
1625,ccb0c4a8-2349-11ea-9cb9-74d02b9c93aa,franklin county speedway,recreational facilities and services,"callaway, virginia, united states",1365723087,1501379192,SNUG - An ultra chic and innovative kitchen gadget.,"Save utensils from getting hot or melting, prevent messy drips while cooking and stop spoons from sliding into the serving dish."
1626,ccb0c4a9-2349-11ea-83b6-74d02b9c93aa,"lawrence associates, compensation consultants",management consulting,"wellesley, massachusetts, united states",1325213658,1480544480,The Lost Dutchman,"In the heart of the 19th century, two German immigrants enter Arizona's Superstition Mountains in search of gold..."
1627,ccb0c4aa-2349-11ea-8f79-74d02b9c93aa,clal finance underwriting ltd.,financial services,"jaffa, tel aviv, israel",761615675,949391683,Almighty 93,"Almighty 93 isn't just any regular brand, it is a high-end lifestyle for urban apparel."
1628,ccb0c4aa-2349-11ea-8f79-74d02b9c93aa,orbital wisdom llc,aviation & aerospace,"seattle, washington, united states",901367870,1192240269,My (very slightly possible) music career... (Canceled),I would like to create a music video for my first song :) It will be finished soon (the song) but there is a rough version as of now
1629,ccb0c4aa-2349-11ea-8f79-74d02b9c93aa,lovelifewell llc,"health, wellness and fitness",,1446916698,1534894038,A complete overhaul of how websites work,"Neuron is a new and unique development platform that improves the way we access, manage, develop, extend and share websites."
1630,ccb0c4aa-2349-11ea-8f79-74d02b9c93aa,janx enterprises,information technology and services,"buford, georgia, united states",1532074664,1539391292,Daffin Heights Community Garden in Savannah Georgia,We'll provide garden beds for more families and an orchard for all.
1631,ccb0c4ab-2349-11ea-a8e3-74d02b9c93aa,skand,computer software,,1146096524,1541586518,Immortal Skateboards Advanced Carbon Composite Technology,We're putting real tech into skateboarding! Our carbon composite board will change skating forever and we want you to be a part of it!
1632,ccb0c4ab-2349-11ea-a8e3-74d02b9c93aa,graphics online,internet,"southport, queensland, australia",990875665,1486150658,F.I.R.E. Online Magazine,"A graphic and interactive publication of art, stories and facts from and for the fire and flow arts community!"
1633,ccb0c4ac-2349-11ea-b58b-74d02b9c93aa,supply brasil,facilities services,"rio de janeiro, rio de janeiro, brazil",1534108817,1544409038,MackIllustrated,I draw trippy cartoons that I am making into a crazy coloring book and other merchandise. Eventually would like to have own website.
1634,ccb0c4ac-2349-11ea-b58b-74d02b9c93aa,the antaeus company,performing arts,"north hollywood, california, united states",1564330242,1564425680,Panacea's New Album 12 Step Program Deserves a Proper Vinyl Pressing. Make it so.,"Panacea is reaching out to our fans to ensure a proper, limited vinyl press of our new album. The album deserves it. So do you .... and your ears."
1635,ccb0c4ac-2349-11ea-b58b-74d02b9c93aa,andale construction,construction,"valley center, kansas, united states",1545514391,1570523633,The Socialite - a short film,"A comedy about a woman who must cope with her new responsibilities of a working class life, soon after her husband's passing."
1636,ccb0c4ac-2349-11ea-b58b-74d02b9c93aa,global contact,management consulting,"bnei brak, tel aviv, israel",1559698812,1559703888,Keep The Ineloquent On the Road!,"In 2011, The Ineloquent will be playing at least 120 concerts in more than 40 states.  Help feed the band and help feed the van!"
1637,ccb0c4ad-2349-11ea-b82a-74d02b9c93aa,omnibus comunicazione,marketing and advertising,"verona, veneto, italy",1562939376,1570529195,Music without Borders - opening horizons through music .,"6 musicians from 6 countries playing in 8 concerts in Portugal in 4 music schools. High quality music, from Youth to Youth."
1638,ccb0c4ad-2349-11ea-b82a-74d02b9c93aa,"blue water enterprises, inc.","health, wellness and fitness","torrance, california, united states",1521044860,1561195960,BT: Mask of Sanity - Australian Sci-Fi Film,BT: MoS is the story of a ragtag bunch of agents who team up to hunt ex-agent and terrorist Byron.
1639,ccb0c4ae-2349-11ea-901e-74d02b9c93aa,dsg interactive,internet,,1322765334,1418035606,CoinCard · A Home for Your Wayward Change,Your change deserves better. Keep change organized and in your wallet where it belongs. A premium leather home for your wayward coins.
1640,ccb0c4ae-2349-11ea-901e-74d02b9c93aa,steffensen gmbh,information technology and services,,1485534163,1528414980,Fixers Collective,Fixers’ Collective is a social experiment in improvisational fixing and mending. The Collective meets every Thursday from 6 – 9pm at Proteus Gowanus.
1641,ccb0c4ae-2349-11ea-901e-74d02b9c93aa,communication mailing services,marketing and advertising,"saint paul, minnesota, united states",872218550,1246256353,Folk-Pop Album Put Up Your Periscope by Katey Laurel,"A collection of songs about hope, love and this beautiful journey we call life."
1642,ccb0c4af-2349-11ea-aa44-74d02b9c93aa,harte corp,furniture,,1574114119,1575497662,Postcard Journey Around The World,"Postcard art (my own art) with a positive message. A message to you or someone you want to receive an uplifting, inspirational message."
1643,ccb0c4b0-2349-11ea-b096-74d02b9c93aa,lovelifewell llc,"health, wellness and fitness",,964862421,1336534522,Exit Clov's Brand Spankin New Record!,10 new Exit Clov tunes are in the oven! We need your help to make them sonically delicious for your consumption. :)
1644,ccb0c4b0-2349-11ea-b096-74d02b9c93aa,"kupendiza, llc",apparel & fashion,"takoma park, maryland, united states",1131801586,1437262516,Grrr! Knits for Kids by Kid O' Co. (Canceled),Character based beanies designed for children who love to express their playfulness. Handmade in Peru.
1645,ccb0c4b0-2349-11ea-b096-74d02b9c93aa,robot proof consulting,management consulting,,839100586,1351723062,Japanese Christian Rock to tour USA!!,Japanese Christian rock band IMARi ToNES is planning a USA tour. They are called The first Christian heavy metal from Japan. Help them tour in USA!
1646,ccb0c4b0-2349-11ea-b096-74d02b9c93aa,unitedbitcoin,financial services,,850361850,1188808986,The Life of a Line,"A collection of stories about lives bound together by a single line. Gritty, painful, intriguing, and real--you will be challenged."
1647,ccb0c4b0-2349-11ea-b096-74d02b9c93aa,ambulatório médico de especialidades ame assis,utilities,"assis, sao paulo, brazil",1296022241,1403059713,Chrisyuns Debut EP,My first EP to be produced and released to the public. Just a few songs to get your head bobbin' and your ears wanting more.
1649,ccb0c4b2-2349-11ea-9ebd-74d02b9c93aa,meineservicekraft.at,events services,"krumpendorf, carinthia, austria",1534387164,1535042957,Mi3 - The Future Is Here,Introducing a revolutionary App that will help the music industry as a whole one song at a time.
1650,ccb0c4b3-2349-11ea-8283-74d02b9c93aa,solo decor,design,,1422814915,1515485063,Quest to the NY Times Bestseller List by a Canadian Author,"To get to the NY Times list, I need to be recognized across Canada first. Canadian bookstore signings will play a very important role."
1651,ccb0c4b3-2349-11ea-8283-74d02b9c93aa,thundercat corp,professional training & coaching,,1287131636,1539093713,Travel Europe from the comfort of your home!,"Want to travel? Can't because of budget, time or effort? Worry not! We'll take you there!"
1652,ccb0c4b3-2349-11ea-8283-74d02b9c93aa,humane society of tampa bay,non-profit organization management,"tampa, florida, united states",1558749427,1565500432,Outrageous - Interactive DVD Board Game,"OUTRAGEOUS Interactive DVD Board Game, 2 – 6 players play as six zany fun characters playing against each other & Lord Charles."
1653,ccb0c4b3-2349-11ea-8283-74d02b9c93aa,whm recruitment advisors (unirec group),human resources,"verwoerdburg, gauteng, south africa",1414580469,1513132697,Freedom! The Musical,"Our goal is to perform the full production at various theaters and schools.  Funds will be used for theaters, actors, and musicians."
1654,ccb0c4b3-2349-11ea-8283-74d02b9c93aa,tlo gmbh internationale spedition,transportation/trucking/railroad,"dornstadt, baden-wurttemberg, germany",1454357622,1484499804,Hunger: A horror short about a cannibal family,A cannibal young man faces the dilemma of whether to kill someone or let his deranged and starving mother die of hunger.
1655,ccb0c4b4-2349-11ea-a92a-74d02b9c93aa,"souter, inc.",,,1037828885,1434193115,A 'Bit on the Side Saddle' Project.,"Innovative sidesaddle used for all disciplines with the horses comfort, riders needs and both their safety primary in design and making"
1656,ccb0c4b4-2349-11ea-a92a-74d02b9c93aa,milano mannequins,apparel & fashion,,1136319617,1380774635,Michael Malis Debut Album!,"I'm releasing an album of original music. I've been working on this music for almost two years, and need your help to see it through!"
1657,ccb0c4b4-2349-11ea-a92a-74d02b9c93aa,cavalli design,design,,1287377000,1339876813,Catmandu: Bringin' Those Cats Back to Burning Man 2013,A life-sized three story cat tree for creatures of the human variety to play on at Burningman 2013!
1659,ccb0eaf9-2349-11ea-84d4-74d02b9c93aa,"executive billiards, llc",sports,"white plains, new york, united states",1351141406,1488529162,Ledighus.no,Free alternative for people that want to buy/sell rent/rent out they're houses
1660,ccb0eafa-2349-11ea-8645-74d02b9c93aa,blend digital,marketing and advertising,"sao paulo, sao paulo, brazil",1280371888,1440642289,Storyville: The Prostitute Murders Original GN (Canceled),"A cop teams up with a psychiatrist to solve a series of prostitute murders in Storyville, the red-light district of 1910 New Orleans."
1661,ccb0eafa-2349-11ea-8645-74d02b9c93aa,milestone consulting bvba,construction,"rome, lazio, italy",986664936,1432342700,The Nova Tarot,An Art Nouveau style Tarot and Lenormand deck with modernized symbology for beginners and extra cards for flexibility.
1662,ccb0eafb-2349-11ea-abca-74d02b9c93aa,zebalabs,mechanical or industrial engineering,"kochi, kerala, india",1544866260,1556273618,Fanfare for the Hairy Man: Photo Coffee Table Art Book,Seeking funding for additional models and self publishing through Outskirts.com. I'm hoping to shoot near to 35 men for the book.
1663,ccb0eafb-2349-11ea-abca-74d02b9c93aa,istituto serafico di assisi,hospital & health care,"assisi, umbria, italy",1494586397,1495586539,Tin,A space-faring comic of adventure and self-discovery filled with robots and heists.
1664,ccb0eafb-2349-11ea-abca-74d02b9c93aa,"steele martin jones & company, plc",accounting,"jackson, tennessee, united states",1563854024,1572173369,The Let's Make a Bunch of Logos Project Part 3,"A logo design project. Once again, I'll create a whole bunch of different logos for a whole bunch of different people."
1665,ccb0eafb-2349-11ea-abca-74d02b9c93aa,j anthony group,financial services,"fort worth, texas, united states",1436876233,1541842596,The Legend of Old Mossback,"On their last summer together, two Texas boys risk everything to bring in Old Mossback, a catfish of legend."
1666,ccb0eafc-2349-11ea-9c67-74d02b9c93aa,"p k management, llc",real estate,"tampa, florida, united states",1456907685,1547266260,"Convert - an ARG, MMOG mobile game","Whether you're a pirate or a cult leader, you need followers & a place to call your own. Play against other players, in the real world."
1667,ccb0eafd-2349-11ea-b3fe-74d02b9c93aa,huit diffusion,,,942340195,1402331426,Worry About Your Future 5,"WAYF is my first musical release, grooved and lathe cut onto 5 square records. This is (possibly) a limited edition run of 50 records."
1668,ccb0eafd-2349-11ea-b3fe-74d02b9c93aa,"executive billiards, llc",sports,"white plains, new york, united states",959718484,1157392601,One to Eleven | A poetic saunter through the beautiful game,"Football; the most popular, passionate and inspiring game on the planet, immortalised in a series of eleven poems."
1669,ccb0eafd-2349-11ea-b3fe-74d02b9c93aa,jolin consulting,information technology and services,,816493808,1408722181,Bowl Buddy: Customizable Toilet Poo Vapor Remover,Eliminates poo odor before it escapes the toilet bowl by ionizing the poo gas and binding it to ordinary or scented dryer sheets
1670,ccb0eafd-2349-11ea-b3fe-74d02b9c93aa,cloud 9 bookkeeping + strategy,accounting,"robina, queensland, australia",1526748924,1560311391,Help Bring Inside Gaming Down Under,"In general, the Australian gaming scene is ignored or stereotyped. Time to change all that. Help bring Inside Gaming to Australia"
